Class_Id,Name,uuid,Course Name,Education Level,URL Used,Semester,IRR,Sample,Lecture,Notes,Code 1,Code 2,Code 3,Code 4,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,13,No Class - Instructor Attending Conference,none,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,14,Fuzzing Mini-Project Demo,other->software sec,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,15,Project Introduction and Security Reserch 101,none,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,16,Adversarial Machine Learning,security,privacy,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,17,No Class,none,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,18,No Class,none,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,19,Generative AI Security,security,architecture->generative,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,20,DeepFake Detection Lab(due 4/04),safety,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,21,Deep Fake Detection Demo and Project Idea Discussion,safety,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,22,Physical World Realizable AE Lab(due 4/11) ,security->evasion->attack,threat model->physical,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,23,Physical Realizability Paper and Project Idea Discussion,security->evasion->attack,threat model->physical,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,24,No Class - Project Proposal Individual Meetings,none,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,25,Experiments with physical robots,security->evasion->attack,threat model->physical,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,26,Space System Security,other,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,27,Formal Verification of OS,other,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,28,XR Security,other,,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,29,LLM Application Attacks using Indirect Prompt Injection,security->prompt injection,architecture->llm/foundation,,,
21,Ning Zhang,,Recent Advances in Computer Security and Privacy,graduate,,,,,30,Final Project Presentation ,none,,,,
22,Ning Zhang,Introduction to Computer Security24-FL,Introduction to Computer Security,undergraduate,https://docs.google.com/spreadsheets/d/16A0jmI0W_vO86t-3h6HcirU9tLRGuhmK9ru4yjYJRnc/edit?gid=0#gid=0,24-FL,recoded,Introduction to Computer Security24-FL.pdf,1,Introduction,other->sec,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,2,network attack,other->network sec,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,3,instruction attending conference,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,4,instruction attending conference,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,5,network spoofing,other->network sec,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,6,stream cipher,other->network sec,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,7,block cipher,other->cryptography,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,8,"message integrity, hash function",other->cryptography,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,9,secret key,other->cryptography,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,10,malware,other->malware,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,11,MD5 checksum,other->cryptography,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,12,authentication encrytion & authentication protocol,other->cryptography,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,13,fall break,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,14,"public key, digital signature",other->cryptography,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,15,instruction attending conference,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,16,instruction attending conference,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,17,PKI network security,other->network sec,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,18,exam review,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,19,midterm exam,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,20,exam review,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,21,individual meetings,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,22,computer system overview,other->system,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,23,software/system security,other->software sec,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,24,buffer overflow,other->sothware sec,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,25,system security,other->system sec,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,26,machine learning for security,general ml & security,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,27,deep fake video,safety->deepfake,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,28,thanksgiving break,none,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,29,security of machine learning,general ml & security,,,,
22,Ning Zhang,,Introduction to Computer Security,undergraduate,,,,,30,individual meetings,none,,,,
23,Amir Houmansadr,Advanced Information Assurance24-FL,Advanced Information Assurance,graduate,https://people.cs.umass.edu/~amir/courses/CS660-FALL24/,24-FL,recoded,Advanced Information Assurance24-FL,1,orientation and logistics,other->sec,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,2,no class,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,3,overview of usenix security,other->sec,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,4,essential crypto,other->cryptography,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,5,essential crypto,other->cryptography,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,6,anonymous communications,other->sec,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,7,anonymous communications,other->sec,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,8,project proposal day,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,9,"censorship, survelliance and wiretapping",other->sec,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,10,"censorship, survelliance and wiretapping",other->sec,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,11,data privacy,other->priv,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,12,privacy leakage in machine learning,privacy->membership inference->attack,privacy->Data Extraction/Data Reconstruction/Model Inversion->attack,privacy->stealing/model extraction->attack,knowledge-black-box,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,13,no class,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,14,machine learning security,privacy->stealing/model extraction->attack,architecture->llm/foundation,privacy->differential privacy,knowledge-white-box,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,15,trustworthy federated learning,threat model->federated learning,security->poisoning->backdoor,security->poisoning,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,16,bitcoin and blockchain,other->blockchain,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,17,bitcoin and blockchain,other->blockchain,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,18,"overview of hw3, hw4",none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,19,no class,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,20,intrustion detection,other,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,21,convert channels + side-channel attacks,other,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,22,malware,other,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,23,IoT embedded systems security,other,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,24,ovewview of other topics,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,25,final presentations,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,26,thanksgiving break,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,27,final presentations,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,28,final presentations,none,,,,
23,Amir Houmansadr,,Advanced Information Assurance,graduate,,,,,29,final presentations,none,,,,
24,Tianhao Wang,Data Privacy25-FL,Data Privacy,graduate,https://tianhao.wang/s25-dataprivacy/,25-FL,recoded,Data Privacy25-FL.pdf,1,intro,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,2,Privacy Attacks,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,3,MLK (no class),none,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,4,Privacy Attacks,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,5,Privacy Attacks,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,6,no class,none,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,7,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,8,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,9,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,10,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,11,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,12,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,13,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,14,no class,none,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,15,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,16,Privacy Enhancing Technologies,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,17,spring break,none,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,18,spring break,none,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,19,cyber chat discussion,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,20,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,21,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,22,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,23,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,24,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,25,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,26,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,27,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,28,student-led presentation,other->priv,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,29,cyber chat discussion,none,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,30,work on final project,none,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,31,poster session,none,,,,
24,Tianhao Wang,,Data Privacy,graduate,,,,,32,no class,none,,,,
25,Tianhao Wang,Cyber Security and Privacy23-FL,Cyber Security and Privacy,graduate,https://tianhao.wang/f23-cybersecprivacy/,23-FL,TRUE,Cyber Security and Privacy23-FL.pdf,1,introduction,none,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,2,ML background,other,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,3,ML background,other,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,4,ML Security & Privacy,security,privacy,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,5,More ML attacks,security,privacy,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,6,Machine Unlearning,privacy->unlearning,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,7,Differential Privacy,privacy->differential privacy,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,8,Advanced DP Techniques,privacy->differential privacy,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,9,Relaxed DP Definitions,privacy->differential privacy,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,10,DP Applications,privacy->differential privacy,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,11,Crypto Preliminaries,other->cryptography,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,12,Homographic Encryption,other->cryptography,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,13,no class,none,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,14,Secure Multi-party computation,other->cryptography,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,15,Zero-Knowledge Proof,other->cryptography,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,16,Tor & Secure hardware ,other->netsec,other->sec hardware,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,17,quantum computer implications,other->quantum sec,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,18,student paper presentations,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,19,student paper presentations,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,20,mid-term project report,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,21,mid-term project report,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,22,student-led paper presentation,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,23,no class,none,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,24,student-led paper presentation,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,25,student-led paper presentation,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,26,student project work,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,27,student project work,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,28,no class,none,,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,29,student project presentations,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,30,student project presentations,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,31,student project presentations,other->sec,other->priv,,,
25,Tianhao Wang,,Cyber Security and Privacy,graduate,,,,,32,course wrap-up,none,,,,
26,Nicolas Papernot,Trustworthy Machine Learning22-FL,Trustworthy Machine Learning,graduate,https://www.papernot.fr/teaching/f22-trustworthy-ml.html,22-FL,recoded,Trustworthy Machine Learning22-FL.pdf,1,ovewview & motivation,privacy,security,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,2,Data Privacy,privacy->differential privacy,privacy->membership inference,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,3,Unlearning,privacy->machine unlearning,,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,4,Difstribution shifts and uncertainty,valid,,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,5,model stealing,privacy->stealing/model extraction->attack,privacy->Data Extraction/Data Reconstruction/Model Inversion->attack,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,6,Adversarial examples,security->evasion->attack,security->evasion->defense->certified,knowledge-black-box,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,7,presentation,none,,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,8,Availability,security->poisoning->availability,,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,9,Reading week,none,,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,10,Verification of ML,valid,,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,11,Fairness,fairness,,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,12,Interpretability,explainability,,,,
26,Nicolas Papernot,,Trustworthy Machine Learning,graduate,,,,,13,research project poster session,none,,,,
27,Nicolas Papernot,Introduction to Machine Learning22-FL,Introduction to Machine Learning,undergraduate,https://www.papernot.fr/teaching/f22/ml/index.html,22-FL,TRUE,Introduction to Machine Learning22-FL.pdf,1,what is a ML task,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,2,what is unsupervised learning,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,3,clustering with the k-mean algorithms,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,4,distortion in k-means algorthim,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,5,principal component analysis,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,6,linear regression,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,7,vectorization,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,8,what is linearly classifiable,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,9,why is XOR not linarly separable,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,10,perceptron learning rule,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,11,support vector machines,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,12,doing more with linear models through feature extraction,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,13,slack variables for SVM,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,14,kernel for SVM,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,15,gradient descent for linear regression,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,16,maximum likelihood interpretation of least squares,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,17,losses for liner classification,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,18,gradient descent on the cross-entropy loss,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,19,multiclass classification,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,20,feedforward neural networks,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,21,expressive power,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,22,backpropagation,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,23,local minima in deep learning,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,24,stocastic gradient descent,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,25,generalization in practice,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,26,bias-variance decomposition,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,27,improving generalization: a bag of tricks,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,28,convolution operation,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,29,convolutional architectures,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,30,backpropogation through time,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,31,sequence modeling and neural machine translation,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,32,attention,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,33,long short-term memory,other,,,,
27,Nicolas Papernot,,Introduction to Machine Learning,undergraduate,,,,,34,deep residual networks,other,,,,
28,Emily Wenger,AI Security and Privacy24-FL,AI Security and Privacy,graduate,https://ewenger.notion.site/ECE-590-AI-Security-and-Privacy-Fall-2024-c7cdd48430fd4322bc94ec9b0a14254b,24-FL,TRUE,ECE 590 - AI Security and Privacy (Fall 2024) (1).pdf,1,syllabus + overview,security,privacy,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,2,security and machine learning,general ml & security,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,3,adversarial examples,security->evasion->attack,knowledge-black-box,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,4,the cat and mouse game,other,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,5,backdoors + research problem statements,security->poisoning->backdoor->attack,security->poisoning->backdoor->defense,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,6,availability attacks,security->poisoning->general->availability,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,7,model stealing,privacy->stealing/model extraction,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,8,privacy and membership inference,privacy->membership inference,architecture->llm/foundation,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,9,unlearning,privacy->machine unlearning,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,10,distribution shifts/ uncertainty,valid,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,11,differential privacy,privacy->differential privacy,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,12,encrypted ML,privacy->crypto,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,13,Interpretability,explainability,knowledge-black-box,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,14,Lee Tiedrich,other,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,15,No class,none,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,16,Federated Learning,threat model->federated learning,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,17,Bias,fairness,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,18,Fairness,fairness,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,19,Model testing and fuzzing,safety,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,20,academic v.s. industry perspectives on adversarial ML,architecture->mixture of experts,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,21,Jailbreaking,security->jailbreak,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,22,Novel vulnerabilities in LLMs,architecture->llm/foundation,Safety,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,23,Data Provenance Issues,accountability,,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,24,Vulnerabilitiies in the AI ecosystem 1,architecture->mixture of experts,architecture->llm/foundation,,,
28,Emily Wenger,,AI Security and Privacy,graduate,,,,,25,Vulnerabilitiies in the AI ecosystem 2,architecture->generative ai,privacy->prompt injection,,,
29,Vitaly Shmatikov,Security and Privacy Concepts in the Wild25-SP,Security and Privacy Concepts in the Wild,graduate,https://cs5435.github.io/,25-SP,recoded,Security and Privacy Concepts in the Wild25-SP.pdf,1,introduction,other->sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,2,authentication; password,other->auth,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,3,authentication: MFA,other->auth,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,4,authentication: biometrics,other->auth,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,5,web security model,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,6,web security: cross-origin communication,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,7,web security: authentication and session management,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,8,web security: confused deputy,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,9,computer fraud and abuse,other->abuse,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,10,web security: SQL injection,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,11,intro to symmetric cryptography,other->auth,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,12,intro to symmetric cryptography,other->auth,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,13,attacks on TCP/IP,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,14,security of BGP,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,15,security of DNS,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,16,introduction to public-key cryptography,other->cryptography,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,17,SSL/TLS and HTTPS,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,18,PKI and certificates,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,19,memory corruption attacks,other->system sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,20,memory protection techniques,other->system sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,21,ROP,other->system sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,22,introduction to differential privacy,privacy->differential privacy,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,23,security and privacy of machine learning,security,privacy,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,24,Control Flow Integrity,other->programming,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,25,program analysis and finding vulnerabilities,other->programming,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,26,isolation and confinement,other,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,27,onion routing: tor hidden services and dark web,other->web sec,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,28,"side channels: acoustics, vibrations",other->side channels,,,,
29,Vitaly Shmatikov,,Security and Privacy Concepts in the Wild,graduate,,,,,29,final,none,,,,
30,Alina Oprea,Machine Learning Security and Privacy23-FL,Machine Learning Security and Privacy,graduate,https://www.ccs.neu.edu/home/alina/classes/Fall2023/,23-FL,TRUE,Machine Learning Security and Privacy23-FL.pdf,1,introduction to ML security and privacy,security,privacy,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,2,review of machine learning,other,,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,3,review of deep learning,other,,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,4,taxonomy and classification of adversarial attacks on ML,security,privacy,,,
30,Alina Oprea,,Machine Learning Security and Privacy,graduate,,,,,5,evasion attacks: white-box attacks,security->evasion->attack,knowledge-white-box,,,
