uuid,venue,year,title,authors,abstract
icml_2024_289,icml,2024,Closing the Gap: Achieving Global Convergence (Last Iterate) of Actor-Critic under Markovian Sampling with Neural Network Parametrization.,Mudit Gaur; Amrit S. Bedi; Di Wang; Vaneet Aggarwal,
icml_2024_290,icml,2024,Vocabulary for Universal Approximation: A Linguistic Perspective of Mapping Compositions.,Yongqiang Cai,
icml_2024_291,icml,2024,Pricing with Contextual Elasticity and Heteroscedastic Valuation.,Jianyu Xu; Yu-Xiang Wang,
icml_2024_292,icml,2024,QBMK: Quantum-based Matching Kernels for Un-attributed Graphs.,Lu Bai; Lixin Cui; Ming Li; Yue Wang; Edwin R. Hancock,
icml_2024_293,icml,2024,Sample-specific Masks for Visual Reprogramming-based Prompting.,Chengyi Cai; Zesheng Ye; Lei Feng; Jianzhong Qi; Feng Liu,
icml_2024_294,icml,2024,Self-Alignment of Large Language Models via Monopolylogue-based Social Scene Simulation.,Xianghe Pang; Shuo Tang; Rui Ye; Yuxin Xiong; Bolun Zhang; Yanfeng Wang; Siheng Chen,
icml_2024_295,icml,2024,Learning Decision Trees and Forests with Algorithmic Recourse.,Kentaro Kanamori; Takuya Takagi; Ken Kobayashi; Yuichi Ike,
icml_2024_296,icml,2024,On Stronger Computational Separations Between Multimodal and Unimodal Machine Learning.,Ari Karchmer,
icml_2024_297,icml,2024,Efficient Precision and Recall Metrics for Assessing Generative Models using Hubness-aware Sampling.,Yuanbang Liang; Jing Wu; Yu-Kun Lai; Yipeng Qin,
icml_2024_298,icml,2024,Quasi-Monte Carlo Features for Kernel Approximation.,Zhen Huang; Jiajin Sun; Yian Huang,
icml_2024_299,icml,2024,Agnostic Sample Compression Schemes for Regression.,Idan Attias; Steve Hanneke; Aryeh Kontorovich; Menachem Sadigurschi,
icml_2024_300,icml,2024,Behavior Generation with Latent Actions.,Seungjae Lee; Yibin Wang; Haritheja Etukuru; H. Jin Kim; Nur Muhammad (Mahi) Shafiullah; Lerrel Pinto,
icml_2024_301,icml,2024,Individual Fairness in Graph Decomposition.,Kamesh Munagala; Govind S. Sankar,
icml_2024_302,icml,2024,Position: Amazing Things Come From Having Many Good Models.,Cynthia Rudin; Chudi Zhong; Lesia Semenova; Margo I. Seltzer; Ronald Parr; Jiachang Liu; Srikar Katta; Jon Donnelly; Harry Chen; Zachery Boner,
icml_2024_303,icml,2024,The Perception-Robustness Tradeoff in Deterministic Image Restoration.,Guy Ohayon; Tomer Michaeli; Michael Elad,
icml_2024_304,icml,2024,Sparse is Enough in Fine-tuning Pre-trained Large Language Models.,Weixi Song; Zuchao Li; Lefei Zhang; Hai Zhao; Bo Du,
icml_2024_305,icml,2024,"Position: The No Free Lunch Theorem, Kolmogorov Complexity, and the Role of Inductive Biases in Machine Learning.",Micah Goldblum; Marc Anton Finzi; Keefer Rowan; Andrew Gordon Wilson,
icml_2024_306,icml,2024,Learning-Rate-Free Stochastic Optimization over Riemannian Manifolds.,Daniel Dodd; Louis Sharrock; Christopher Nemeth,
icml_2024_307,icml,2024,TravelPlanner: A Benchmark for Real-World Planning with Language Agents.,Jian Xie; Kai Zhang; Jiangjie Chen; Tinghui Zhu; Renze Lou; Yuandong Tian; Yanghua Xiao; Yu Su,
icml_2024_308,icml,2024,Generalization in Kernel Regression Under Realistic Assumptions.,Daniel Barzilai; Ohad Shamir,
icml_2024_309,icml,2024,Locally Estimated Global Perturbations are Better than Local Perturbations for Federated Sharpness-aware Minimization.,Ziqing Fan; Shengchao Hu; Jiangchao Yao; Gang Niu; Ya Zhang; Masashi Sugiyama; Yanfeng Wang,
icml_2024_310,icml,2024,Designing Decision Support Systems using Counterfactual Prediction Sets.,Eleni Straitouri; Manuel Gomez Rodriguez,
icml_2024_311,icml,2024,FiT: Flexible Vision Transformer for Diffusion Model.,Zeyu Lu; Zidong Wang; Di Huang; Chengyue Wu; Xihui Liu; Wanli Ouyang; Lei Bai,
icml_2024_312,icml,2024,Refined Coreset Selection: Towards Minimal Coreset Size under Model Performance Constraints.,Xiaobo Xia; Jiale Liu; Shaokun Zhang; Qingyun Wu; Hongxin Wei; Tongliang Liu,
icml_2024_313,icml,2024,"Finite Volume Features, Global Geometry Representations, and Residual Training for Deep Learning-based CFD Simulation.",Loh Sher En Jessica; Naheed Anjum Arafat; Wei Xian Lim; Wai Lee Chan; Adams Wai-Kin Kong,
icml_2024_314,icml,2024,Tight Partial Identification of Causal Effects with Marginal Distribution of Unmeasured Confounders.,Zhiheng Zhang,
icml_2024_315,icml,2024,Concentration Inequalities for General Functions of Heavy-Tailed Random Variables.,Shaojie Li; Yong Liu,
icml_2024_316,icml,2024,Adaptive Proximal Gradient Methods Are Universal Without Approximation.,Konstantinos A. Oikonomidis; Emanuel Laude; Puya Latafat; Andreas Themelis; Panagiotis Patrinos,
icml_2024_317,icml,2024,Variational Learning is Effective for Large Deep Networks.,Yuesong Shen; Nico Daheim; Bai Cong; Peter Nickl; Gian Maria Marconi; Clement Bazan; Rio Yokota; Iryna Gurevych; Daniel Cremers; Mohammad Emtiyaz Khan; Thomas Möllenhoff,
icml_2024_318,icml,2024,Improving Interpretation Faithfulness for Vision Transformers.,Lijie Hu; Yixin Liu; Ninghao Liu; Mengdi Huai; Lichao Sun; Di Wang,
icml_2024_319,icml,2024,High-Performance Temporal Reversible Spiking Neural Networks with O(L) Training Memory and O(1) Inference Cost.,Jiakui Hu; Man Yao; Xuerui Qiu; Yuhong Chou; Yuxuan Cai; Ning Qiao; Yonghong Tian; Bo Xu; Guoqi Li,
icml_2024_320,icml,2024,A Subquadratic Time Algorithm for Robust Sparse Mean Estimation.,Ankit Pensia,
icml_2024_321,icml,2024,Discrete Latent Perspective Learning for Segmentation and Detection.,Deyi Ji; Feng Zhao; Lanyun Zhu; Wenwei Jin; Hongtao Lu; Jieping Ye,
icml_2024_322,icml,2024,Best Arm Identification for Stochastic Rising Bandits.,Marco Mussi; Alessandro Montenegro; Francesco Trovò; Marcello Restelli; Alberto Maria Metelli,
icml_2024_323,icml,2024,Memoria: Resolving Fateful Forgetting Problem through Human-Inspired Memory Architecture.,Sangjun Park; JinYeong Bak,
icml_2024_324,icml,2024,Integrating Global Context Contrast and Local Sensitivity for Blind Image Quality Assessment.,Xudong Li; Runze Hu; Jingyuan Zheng; Yan Zhang; Shengchuan Zhang; Xiawu Zheng; Ke Li; Yunhang Shen; Yutao Liu; Pingyang Dai; Rongrong Ji,
icml_2024_325,icml,2024,ERQ: Error Reduction for Post-Training Quantization of Vision Transformers.,Yunshan Zhong; Jiawei Hu; You Huang; Yuxin Zhang; Rongrong Ji,
icml_2024_326,icml,2024,"Towards Resource-friendly, Extensible and Stable Incomplete Multi-view Clustering.",Shengju Yu; Zhibin Dong; Siwei Wang; Xinhang Wan; Yue Liu; Weixuan Liang; Pei Zhang; Wenxuan Tu; Xinwang Liu,
icml_2024_327,icml,2024,RIME: Robust Preference-based Reinforcement Learning with Noisy Preferences.,Jie Cheng; Gang Xiong; Xingyuan Dai; Qinghai Miao; Yisheng Lv; Fei-Yue Wang,
icml_2024_328,icml,2024,Towards Unified Multi-granularity Text Detection with Interactive Attention.,Xingyu Wan; Chengquan Zhang; Pengyuan Lyu; Sen Fan; Zihan Ni; Kun Yao; Errui Ding; Jingdong Wang,
icml_2024_329,icml,2024,An Efficient Maximal Ancestral Graph Listing Algorithm.,Tian-Zuo Wang; Wen-Bo Du; Zhi-Hua Zhou,
icml_2024_330,icml,2024,Transolver: A Fast Transformer Solver for PDEs on General Geometries.,Haixu Wu; Huakun Luo; Haowen Wang; Jianmin Wang; Mingsheng Long,
icml_2024_331,icml,2024,Revisiting the Power of Prompt for Visual Tuning.,Yuzhu Wang; Lechao Cheng; Chaowei Fang; Dingwen Zhang; Manni Duan; Meng Wang,
icml_2024_332,icml,2024,Realistic Unsupervised CLIP Fine-tuning with Universal Entropy Optimization.,Jian Liang; Lijun Sheng; Zhengbo Wang; Ran He; Tieniu Tan,
icml_2024_333,icml,2024,Position: Levels of AGI for Operationalizing Progress on the Path to AGI.,Meredith Ringel Morris; Jascha Sohl-Dickstein; Noah Fiedel; Tris Warkentin; Allan Dafoe; Aleksandra Faust; Clément Farabet; Shane Legg,
icml_2024_334,icml,2024,Novel Spectral Algorithms for the Partial Credit Model.,Duc Nguyen; Anderson Ye Zhang,
icml_2024_335,icml,2024,Domain Generalisation via Imprecise Learning.,Anurag Singh; Siu Lun Chau; Shahine Bouabid; Krikamol Muandet,
icml_2024_336,icml,2024,Auto-Encoding Morph-Tokens for Multimodal LLM.,Kaihang Pan; Siliang Tang; Juncheng Li; Zhaoyu Fan; Wei Chow; Shuicheng Yan; Tat-Seng Chua; Yueting Zhuang; Hanwang Zhang,
icml_2024_337,icml,2024,On Discrete Prompt Optimization for Diffusion Models.,Ruochen Wang; Ting Liu; Cho-Jui Hsieh; Boqing Gong,
icml_2024_338,icml,2024,Multi-View Clustering by Inter-cluster Connectivity Guided Reward.,Hao Dai; Yang Liu; Peng Su; Hecheng Cai; Shudong Huang; Jiancheng Lv,
icml_2024_339,icml,2024,"Overestimation, Overfitting, and Plasticity in Actor-Critic: the Bitter Lesson of Reinforcement Learning.",Michal Nauman; Michal Bortkiewicz; Piotr Milos; Tomasz Trzcinski; Mateusz Ostaszewski; Marek Cygan,
icml_2024_340,icml,2024,Copyright Traps for Large Language Models.,Matthieu Meeus; Igor Shilov; Manuel Faysse; Yves-Alexandre de Montjoye,
icml_2024_341,icml,2024,Implicit meta-learning may lead language models to trust more reliable sources.,Dmitrii Krasheninnikov; Egor Krasheninnikov; Bruno Kacper Mlodozeniec; Tegan Maharaj; David Krueger,
icml_2024_342,icml,2024,Dr. Strategy: Model-Based Generalist Agents with Strategic Dreaming.,Hany Hamed; Subin Kim; Dongyeong Kim; Jaesik Yoon; Sungjin Ahn,
icml_2024_343,icml,2024,When Will Gradient Regularization Be Harmful?,Yang Zhao; Hao Zhang; Xiuyuan Hu,
icml_2024_344,icml,2024,Efficient Algorithms for Empirical Group Distributionally Robust Optimization and Beyond.,Dingzhi Yu; Yunuo Cai; Wei Jiang; Lijun Zhang,
icml_2024_345,icml,2024,Evaluation of Trajectory Distribution Predictions with Energy Score.,Novin Shahroudi; Mihkel Lepson; Meelis Kull,
icml_2024_346,icml,2024,Causal Discovery with Fewer Conditional Independence Tests.,Kirankumar Shiragur; Jiaqi Zhang; Caroline Uhler,
icml_2024_347,icml,2024,Referee Can Play: An Alternative Approach to Conditional Generation via Model Inversion.,Xuantong Liu; Tianyang Hu; Wenjia Wang; Kenji Kawaguchi; Yuan Yao,
icml_2024_348,icml,2024,HarmBench: A Standardized Evaluation Framework for Automated Red Teaming and Robust Refusal.,Mantas Mazeika; Long Phan; Xuwang Yin; Andy Zou; Zifan Wang; Norman Mu; Elham Sakhaee; Nathaniel Li; Steven Basart; Bo Li; David A. Forsyth; Dan Hendrycks,
icml_2024_349,icml,2024,Adversarial Attacks on Combinatorial Multi-Armed Bandits.,Rishab Balasubramanian; Jiawei Li; Prasad Tadepalli; Huazheng Wang; Qingyun Wu; Haoyu Zhao,
icml_2024_350,icml,2024,Exact Conversion of In-Context Learning to Model Weights in Linearized-Attention Transformers.,Brian K. Chen; Tianyang Hu; Hui Jin; Hwee Kuan Lee; Kenji Kawaguchi,
icml_2024_351,icml,2024,Reshape and Adapt for Output Quantization (RAOQ): Quantization-aware Training for In-memory Computing Systems.,Bonan Zhang; Chia-Yu Chen; Naveen Verma,
icml_2024_352,icml,2024,Learning in Feature Spaces via Coupled Covariances: Asymmetric Kernel SVD and Nyström method.,Qinghua Tao; Francesco Tonin; Alex Lambert; Yingyi Chen; Panagiotis Patrinos; Johan A. K. Suykens,
icml_2024_353,icml,2024,Q-Star Meets Scalable Posterior Sampling: Bridging Theory and Practice via HyperAgent.,Yingru Li; Jiawei Xu; Lei Han; Zhi-Quan Luo,
icml_2024_354,icml,2024,Simplicity Bias via Global Convergence of Sharpness Minimization.,Khashayar Gatmiry; Zhiyuan Li; Sashank J. Reddi; Stefanie Jegelka,
icml_2024_355,icml,2024,STEER: Assessing the Economic Rationality of Large Language Models.,Narun Krishnamurthi Raman; Taylor Lundy; Samuel Joseph Amouyal; Yoav Levine; Kevin Leyton-Brown; Moshe Tennenholtz,
icml_2024_356,icml,2024,Beyond Chinchilla-Optimal: Accounting for Inference in Language Model Scaling Laws.,Nikhil Sardana; Jacob P. Portes; Sasha Doubov; Jonathan Frankle,
icml_2024_357,icml,2024,One Prompt is not Enough: Automated Construction of a Mixture-of-Expert Prompts.,Ruochen Wang; Sohyun An; Minhao Cheng; Tianyi Zhou; Sung Ju Hwang; Cho-Jui Hsieh,
icml_2024_358,icml,2024,Double-Step Alternating Extragradient with Increasing Timescale Separation for Finding Local Minimax Points: Provable Improvements.,Kyuwon Kim; Donghwan Kim,
icml_2024_359,icml,2024,Unveiling and Harnessing Hidden Attention Sinks: Enhancing Large Language Models without Training through Attention Calibration.,Zhongzhi Yu; Zheng Wang; Yonggan Fu; Huihong Shi; Khalid Shaikh; Yingyan Celine Lin,
icml_2024_360,icml,2024,TENG: Time-Evolving Natural Gradient for Solving PDEs With Deep Neural Nets Toward Machine Precision.,Zhuo Chen; Jacob McCarran; Esteban Vizcaino; Marin Soljacic; Di Luo,
icml_2024_361,icml,2024,Learning Adaptive and View-Invariant Vision Transformer for Real-Time UAV Tracking.,Yongxin Li; Mengyuan Liu; You Wu; Xucheng Wang; Xiangyang Yang; Shuiwang Li,
icml_2024_362,icml,2024,Conditional Common Entropy for Instrumental Variable Testing and Partial Identification.,Ziwei Jiang; Murat Kocaoglu,
icml_2024_363,icml,2024,Towards Robust Model-Based Reinforcement Learning Against Adversarial Corruption.,Chenlu Ye; Jiafan He; Quanquan Gu; Tong Zhang,
icml_2024_364,icml,2024,Prompting is a Double-Edged Sword: Improving Worst-Group Robustness of Foundation Models.,Amrith Setlur; Saurabh Garg; Virginia Smith; Sergey Levine,
icml_2024_365,icml,2024,Precise Accuracy / Robustness Tradeoffs in Regression: Case of General Norms.,Elvis Dohmatob; Meyer Scetbon,
icml_2024_366,icml,2024,Hard Tasks First: Multi-Task Reinforcement Learning Through Task Scheduling.,Myungsik Cho; Jongeui Park; Suyoung Lee; Youngchul Sung,
icml_2024_367,icml,2024,Fault Tolerant ML: Efficient Meta-Aggregation and Synchronous Training.,Tehila Dahan; Kfir Yehuda Levy,
icml_2024_368,icml,2024,Actions Speak Louder than Words: Trillion-Parameter Sequential Transducers for Generative Recommendations.,Jiaqi Zhai; Lucy Liao; Xing Liu; Yueming Wang; Rui Li; Xuan Cao; Leon Gao; Zhaojie Gong; Fangda Gu; Jiayuan He; Yinghai Lu; Yu Shi,
icml_2024_369,icml,2024,Trustworthy Alignment of Retrieval-Augmented Large Language Models via Reinforcement Learning.,Zongmeng Zhang; Yufeng Shi; Jinhua Zhu; Wengang Zhou; Xiang Qi; Peng Zhang; Houqiang Li,
icml_2024_370,icml,2024,Instruction Tuning for Secure Code Generation.,Jingxuan He; Mark Vero; Gabriela Krasnopolska; Martin T. Vechev,
icml_2024_371,icml,2024,Don't be so Negative! Score-based Generative Modeling with Oracle-assisted Guidance.,Saeid Naderiparizi; Xiaoxuan Liang; Setareh Cohan; Berend Zwartsenberg; Frank Wood,
icml_2024_372,icml,2024,LangCell: Language-Cell Pre-training for Cell Identity Understanding.,Suyuan Zhao; Jiahuan Zhang; Yushuai Wu; Yizhen Luo; Zaiqing Nie,
icml_2024_373,icml,2024,Causal Representation Learning from Multiple Distributions: A General Setting.,Kun Zhang; Shaoan Xie; Ignavier Ng; Yujia Zheng,
icml_2024_374,icml,2024,Diffusion Models Demand Contrastive Guidance for Adversarial Purification to Advance.,Mingyuan Bai; Wei Huang; Tenghui Li; Andong Wang; Junbin Gao; Cesar F. Caiafa; Qibin Zhao,
icml_2024_375,icml,2024,PairNet: Training with Observed Pairs to Estimate Individual Treatment Effect.,Lokesh Nagalapatti; Pranava Singhal; Avishek Ghosh; Sunita Sarawagi,
icml_2024_376,icml,2024,Meta-Learners for Partially-Identified Treatment Effects Across Multiple Environments.,Jonas Schweisthal; Dennis Frauen; Mihaela van der Schaar; Stefan Feuerriegel,
icml_2024_377,icml,2024,Principled Gradient-Based MCMC for Conditional Sampling of Text.,Li Du; Afra Amini; Lucas Torroba Hennigen; Xinyan Velocity Yu; Holden Lee; Jason Eisner; Ryan Cotterell,
icml_2024_378,icml,2024,Maestro: Uncovering Low-Rank Structures via Trainable Decomposition.,Samuel Horváth; Stefanos Laskaridis; Shashank Rajput; Hongyi Wang,
icml_2024_379,icml,2024,Infinite-Horizon Distributionally Robust Regret-Optimal Control.,Taylan Kargin; Joudi Hajar; Vikrant Malik; Babak Hassibi,
icml_2024_380,icml,2024,Conformal Validity Guarantees Exist for Any Data Distribution (and How to Find Them).,Drew Prinster; Samuel Don Stanton; Anqi Liu; Suchi Saria,
icml_2024_381,icml,2024,StrWAEs to Invariant Representations.,Hyunjong Lee; Yedarm Seong; Sungdong Lee; Joong-Ho Won,
icml_2024_382,icml,2024,Debiased Offline Representation Learning for Fast Online Adaptation in Non-stationary Dynamics.,Xinyu Zhang; Wenjie Qiu; Yi-Chen Li; Lei Yuan; Chengxing Jia; Zongzhang Zhang; Yang Yu,
icml_2024_383,icml,2024,Linguistic Calibration of Long-Form Generations.,Neil Band; Xuechen Li; Tengyu Ma; Tatsunori Hashimoto,
icml_2024_384,icml,2024,R2E: Turning any Github Repository into a Programming Agent Environment.,Naman Jain; Manish Shetty; Tianjun Zhang; King Han; Koushik Sen; Ion Stoica,
icml_2024_385,icml,2024,Learning to Explore for Stochastic Gradient MCMC.,Seunghyun Kim; Seohyeon Jung; Seonghyeon Kim; Juho Lee,
icml_2024_386,icml,2024,Efficient Adaptation in Mixed-Motive Environments via Hierarchical Opponent Modeling and Planning.,Yizhe Huang; Anji Liu; Fanqi Kong; Yaodong Yang; Song-Chun Zhu; Xue Feng,
icml_2024_387,icml,2024,How to Explore with Belief: State Entropy Maximization in POMDPs.,Riccardo Zamboni; Duilio Cirino; Marcello Restelli; Mirco Mutti,
icml_2024_388,icml,2024,Submodular framework for structured-sparse optimal transport.,Piyushi Manupriya; Pratik Jawanpuria; Karthik S. Gurumoorthy; Saketha Nath Jagarlapudi; Bamdev Mishra,
icml_2024_389,icml,2024,Graph-Triggered Rising Bandits.,Gianmarco Genalti; Marco Mussi; Nicola Gatti; Marcello Restelli; Matteo Castiglioni; Alberto Maria Metelli,
icml_2024_390,icml,2024,Breadth-First Exploration on Adaptive Grid for Reinforcement Learning.,Youngsik Yoon; Gangbok Lee; Sungsoo Ahn; Jungseul Ok,
icml_2024_391,icml,2024,SILVER: Single-loop variance reduction and application to federated learning.,Kazusato Oko; Shunta Akiyama; Denny Wu; Tomoya Murata; Taiji Suzuki,
icml_2024_392,icml,2024,Generative Conditional Distributions by Neural (Entropic) Optimal Transport.,Bao Nguyen; Binh Nguyen; Hieu Trung Nguyen; Viet Anh Nguyen,
icml_2024_393,icml,2024,Cell2Sentence: Teaching Large Language Models the Language of Biology.,Daniel LeVine; Syed Asad Rizvi; Sacha Lévy; Nazreen Pallikkavaliyaveetil; David Zhang; Xingyu Chen; Sina Ghadermarzi; Ruiming Wu; Zihe Zheng; Ivan Vrkic; Anna Zhong; Daphne Raskin; Insu Han; Antonio Henrique de Oliveira Fonseca; Josue Ortega Caro; Amin Karbasi; Rahul Madhav Dhodapkar; David van Dijk,
icml_2024_394,icml,2024,Watermark Stealing in Large Language Models.,Nikola Jovanovic; Robin Staab; Martin T. Vechev,
icml_2024_395,icml,2024,A Simple Early Exiting Framework for Accelerated Sampling in Diffusion Models.,Tae Hong Moon; Moonseok Choi; EungGu Yun; Jongmin Yoon; Gayoung Lee; Jaewoong Cho; Juho Lee,
icml_2024_396,icml,2024,Weisfeiler-Leman at the margin: When more expressivity matters.,Billy Joe Franks; Christopher Morris; Ameya Velingker; Floris Geerts,
icml_2024_397,icml,2024,Decomposing and Editing Predictions by Modeling Model Computation.,Harshay Shah; Andrew Ilyas; Aleksander Madry,
icml_2024_398,icml,2024,Scalable Wasserstein Gradient Flow for Generative Modeling through Unbalanced Optimal Transport.,Jaemoo Choi; Jaewoong Choi; Myungjoo Kang,
icml_2024_399,icml,2024,"Guiding LLMs The Right Way: Fast, Non-Invasive Constrained Generation.",Luca Beurer-Kellner; Marc Fischer; Martin T. Vechev,
icml_2024_400,icml,2024,"Peeking with PEAK: Sequential, Nonparametric Composite Hypothesis Tests for Means of Multiple Data Streams.",Brian Cho; Kyra Gan; Nathan Kallus,
icml_2024_401,icml,2024,DUPLEX: Dual GAT for Complex Embedding of Directed Graphs.,Zhaoru Ke; Hang Yu; Jianguo Li; Haipeng Zhang,
icml_2024_402,icml,2024,Exploiting Human-AI Dependence for Learning to Defer.,Zixi Wei; Yuzhou Cao; Lei Feng,
icml_2024_403,icml,2024,Iterative Search Attribution for Deep Neural Networks.,Zhiyu Zhu; Huaming Chen; Xinyi Wang; Jiayu Zhang; Zhibo Jin; Jason Xue; Jun Shen,
icml_2024_404,icml,2024,Latent Logic Tree Extraction for Event Sequence Explanation from LLMs.,Zitao Song; Chao Yang; Chaojie Wang; Bo An; Shuang Li,
icml_2024_405,icml,2024,Understanding Finetuning for Factual Knowledge Extraction.,Gaurav Rohit Ghosal; Tatsunori Hashimoto; Aditi Raghunathan,
icml_2024_406,icml,2024,Pruner-Zero: Evolving Symbolic Pruning Metric From Scratch for Large Language Models.,Peijie Dong; Lujun Li; Zhenheng Tang; Xiang Liu; Xinglin Pan; Qiang Wang; Xiaowen Chu,
icml_2024_407,icml,2024,tinyBenchmarks: evaluating LLMs with fewer examples.,Felipe Maia Polo; Lucas Weber; Leshem Choshen; Yuekai Sun; Gongjun Xu; Mikhail Yurochkin,
icml_2024_408,icml,2024,The Surprising Effectiveness of Skip-Tuning in Diffusion Sampling.,Jiajun Ma; Shuchen Xue; Tianyang Hu; Wenjia Wang; Zhaoqiang Liu; Zhenguo Li; Zhi-Ming Ma; Kenji Kawaguchi,
icml_2024_409,icml,2024,Unveiling the Cycloid Trajectory of EM Iterations in Mixed Linear Regression.,Zhankun Luo; Abolfazl Hashemi,
icml_2024_410,icml,2024,RoboMP2: A Robotic Multimodal Perception-Planning Framework with Multimodal Large Language Models.,Qi Lv; Hao Li; Xiang Deng; Rui Shao; Michael Y. Wang; Liqiang Nie,
icml_2024_411,icml,2024,Consistent Diffusion Meets Tweedie: Training Exact Ambient Diffusion Models with Noisy Data.,Giannis Daras; Alex Dimakis; Constantinos Daskalakis,
icml_2024_412,icml,2024,Token-level Direct Preference Optimization.,Yongcheng Zeng; Guoqing Liu; Weiyu Ma; Ning Yang; Haifeng Zhang; Jun Wang,
icml_2024_413,icml,2024,Mean Field Langevin Actor-Critic: Faster Convergence and Global Optimality beyond Lazy Learning.,Kakei Yamamoto; Kazusato Oko; Zhuoran Yang; Taiji Suzuki,
icml_2024_414,icml,2024,Enabling Uncertainty Estimation in Iterative Neural Networks.,Nikita Durasov; Doruk Öner; Jonathan Donier; Hieu Le; Pascal Fua,
icml_2024_415,icml,2024,Clifford-Steerable Convolutional Neural Networks.,Maksim Zhdanov; David Ruhe; Maurice Weiler; Ana Lucic; Johannes Brandstetter; Patrick Forré,
icml_2024_416,icml,2024,Keep the Momentum: Conservation Laws beyond Euclidean Gradient Flows.,Sibylle Marcotte; Rémi Gribonval; Gabriel Peyré,
icml_2024_417,icml,2024,Improving Robustness to Multiple Spurious Correlations by Multi-Objective Optimization.,Nayeong Kim; Juwon Kang; Sungsoo Ahn; Jungseul Ok; Suha Kwak,
icml_2024_418,icml,2024,Self-Supervised Coarsening of Unstructured Grid with Automatic Differentiation.,Sergei Shumilin; Alexander Ryabov; Nikolay B. Yavich; Evgeny Burnaev; Vladimir Vanovskiy,
icml_2024_419,icml,2024,FlashST: A Simple and Universal Prompt-Tuning Framework for Traffic Prediction.,Zhonghang Li; Lianghao Xia; Yong Xu; Chao Huang,
icml_2024_420,icml,2024,PIPER: Primitive-Informed Preference-based Hierarchical Reinforcement Learning via Hindsight Relabeling.,Utsav Singh; Wesley A. Suttle; Brian M. Sadler; Vinay P. Namboodiri; Amrit S. Bedi,
icml_2024_421,icml,2024,Robust Yet Efficient Conformal Prediction Sets.,Soroush H. Zargarbashi; Mohammad Sadegh Akhondzadeh; Aleksandar Bojchevski,
icml_2024_422,icml,2024,Finite Smoothing Algorithm for High-Dimensional Support Vector Machines and Quantile Regression.,Qian Tang; Yikai Zhang; Boxiang Wang,
icml_2024_423,icml,2024,Scale-Free Image Keypoints Using Differentiable Persistent Homology.,Giovanni Barbarani; Francesco Vaccarino; Gabriele Trivigno; Marco Guerra; Gabriele Moreno Berton; Carlo Masone,
icml_2024_424,icml,2024,Smooth Tchebycheff Scalarization for Multi-Objective Optimization.,Xi Lin; Xiaoyuan Zhang; Zhiyuan Yang; Fei Liu; Zhenkun Wang; Qingfu Zhang,
icml_2024_425,icml,2024,DNCs Require More Planning Steps.,Yara Shamshoum; Nitzan Hodos; Yuval Sieradzki; Assaf Schuster,
icml_2024_426,icml,2024,Self-Supervised Interpretable End-to-End Learning via Latent Functional Modularity.,Hyunki Seong; David Hyunchul Shim,
icml_2024_427,icml,2024,Offline Multi-Objective Optimization.,Ke Xue; Rong-Xi Tan; Xiaobin Huang; Chao Qian,
icml_2024_428,icml,2024,Model-Free Robust ϕ-Divergence Reinforcement Learning Using Both Offline and Online Data.,Kishan Panaganti; Adam Wierman; Eric Mazumdar,
icml_2024_429,icml,2024,Graph Distillation with Eigenbasis Matching.,Yang Liu; Deyu Bo; Chuan Shi,
icml_2024_430,icml,2024,Random matrix theory improved Fréchet mean of symmetric positive definite matrices.,Florent Bouchard; Ammar Mian; Malik Tiomoko; Guillaume Ginolhac; Frédéric Pascal,
icml_2024_431,icml,2024,MS3D: A RG Flow-Based Regularization for GAN Training with Limited Data.,Jian Wang; Xin Lan; Yuxin Tian; Jiancheng Lv,
icml_2024_432,icml,2024,RLVF: Learning from Verbal Feedback without Overgeneralization.,Moritz Stephan; Alexander Khazatsky; Eric Mitchell; Annie S. Chen; Sheryl Hsu; Archit Sharma; Chelsea Finn,
icml_2024_433,icml,2024,RigorLLM: Resilient Guardrails for Large Language Models against Undesired Content.,Zhuowen Yuan; Zidi Xiong; Yi Zeng; Ning Yu; Ruoxi Jia; Dawn Song; Bo Li,
icml_2024_434,icml,2024,PolySketchFormer: Fast Transformers via Sketching Polynomial Kernels.,Praneeth Kacham; Vahab Mirrokni; Peilin Zhong,
icml_2024_435,icml,2024,Quality-Diversity with Limited Resources.,Ren-Jian Wang; Ke Xue; Cong Guan; Chao Qian,
icml_2024_436,icml,2024,Accelerating Heterogeneous Federated Learning with Closed-form Classifiers.,Eros Fanì; Raffaello Camoriano; Barbara Caputo; Marco Ciccone,
icml_2024_437,icml,2024,Iterative Regularized Policy Optimization with Imperfect Demonstrations.,Xudong Gong; Dawei Feng; Kele Xu; Yuanzhao Zhai; Chengkang Yao; Weijia Wang; Bo Ding; Huaimin Wang,
icml_2024_438,icml,2024,NExT: Teaching Large Language Models to Reason about Code Execution.,Ansong Ni; Miltiadis Allamanis; Arman Cohan; Yinlin Deng; Kensen Shi; Charles Sutton; Pengcheng Yin,
icml_2024_439,icml,2024,3D Geometric Shape Assembly via Efficient Point Cloud Matching.,Nahyuk Lee; Juhong Min; Junha Lee; Seungwook Kim; Kanghee Lee; Jaesik Park; Minsu Cho,
icml_2024_440,icml,2024,Simulation-Based Inference with Quantile Regression.,He Jia,
icml_2024_441,icml,2024,Fourier Controller Networks for Real-Time Decision-Making in Embodied Learning.,Hengkai Tan; Songming Liu; Kai Ma; Chengyang Ying; Xingxing Zhang; Hang Su; Jun Zhu,
